Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
1.84	1.500335422E-3	-7.607211535E-4	-6.166937893E-5
1.85	1.352628223E-3	-1.421216103E-3	-9.057102778E-5
1.86	1.658982588E-3	-1.116790996E-4	-4.381652874E-4
1.87	3.076885799E-3	-1.022398967E-3	-2.382536409E-4
1.8800000000000001	3.716424862E-3	-3.088307783E-3	9.895257475E-4
1.8900000000000001	4.429378123E-3	-5.705934946E-3	-2.007021968E-5
1.9000000000000001	5.362313477E-3	-2.411680848E-2	1.155899195E-3
1.9100000000000001	7.451570938E-3	-4.732242920E-2	1.593373251E-3
1.92	7.214124223E-3	-7.836836697E-2	3.698280589E-3
1.93	7.966188219E-3	-1.276550450E-1	2.105990324E-3
1.94	6.877154121E-3	-2.626739804E-1	1.319232268E-2
1.95	8.169448460E-3	-2.634121720E-1	2.745507193E-3
1.96	1.097601797E-2	-2.317076029E-1	1.353278397E-3
1.97	1.015962754E-2	-1.641904838E-1	-1.305852756E-3
1.98	1.012239460E-2	-9.736460547E-2	-5.243548125E-4
1.99	7.475512950E-3	-3.632863797E-2	1.140473318E-3
2.0	-4.433979853E-2	-7.233053662E-2	-1.320044565E-3
2.0100000000000002	-5.586510151E-2	-1.274808768E-1	3.115761709E-3
2.02	1.693269423E-2	-7.991039310E-2	1.270694621E-2
2.0300000000000002	-3.214557407E-2	-7.523254100E-2	-3.621949093E-4
2.04	-2.589058657E-2	2.034669749E-2	-2.244669349E-2
2.05	1.641419130E-1	-9.287816962E-2	9.665791220E-4
2.06	-1.349038264E-1	4.025459491E-2	-3.218777375E-2
2.07	1.583207587E-1	-1.245909850E-1	3.720958037E-2
2.08	5.977062375E-2	4.087038539E-2	-2.422945695E-2
2.09	-7.959837720E-2	-9.120777209E-2	-5.420097679E-3
2.1	3.887866973E-4	2.973230761E-2	-2.495797033E-2
2.11	-1.345942773E-2	-1.341568388E-2	-4.238873372E-3
2.12	-7.040059525E-2	8.286953657E-4	-1.294931106E-2
2.13	-3.576509535E-2	-3.221081625E-3	-8.237494682E-3
2.14	-2.020130443E-3	-1.653128111E-2	-2.581381164E-3
2.15	-2.344533206E-2	4.886219123E-3	-6.006302048E-3
2.16	-1.689342387E-2	3.383981063E-2	-2.087653336E-3
2.17	8.810433838E-2	-4.560365869E-3	1.025649611E-2
2.18	-1.633242874E-2	5.336141191E-2	-2.217127847E-3
