Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
3.13	-7.526473534E-3	-1.273660252E-1	1.215188837E-2
3.14	-6.895269760E-4	-1.055255572E-1	1.070377557E-2
3.15	2.552160176E-3	-6.465106593E-2	1.026403061E-2
3.16	-1.163401108E-3	-2.813687873E-2	1.013658210E-2
3.17	-3.447156809E-4	-2.514049771E-3	1.072585663E-2
3.18	2.247241035E-3	1.620063578E-2	9.036686029E-3
3.19	4.869404257E-4	2.438573721E-2	8.814025847E-3
3.2	1.652071731E-3	2.042736802E-2	8.373264118E-3
3.21	2.195846764E-3	1.619849662E-2	6.668345929E-3
3.22	-2.643116023E-3	1.280037782E-2	5.496741245E-3
3.23	-3.274257291E-3	4.138259833E-3	3.791924697E-3
3.24	-4.196292442E-3	-3.774752915E-3	6.683043596E-4
3.25	-5.270210567E-3	-1.491862992E-3	-1.246193022E-3
3.2600000000000002	-3.583171735E-5	-4.831205666E-4	-1.683748253E-3
3.27	4.336537270E-3	-2.082620119E-3	-4.879006922E-3
3.2800000000000002	4.227566758E-3	-1.686079955E-4	-6.453104269E-3
3.29	5.828586567E-3	3.295770980E-3	-5.449043027E-3
3.3000000000000003	7.645049920E-3	5.476551313E-3	-4.748198287E-3
3.31	3.501480135E-3	9.052029538E-3	-3.769071799E-3
3.3200000000000003	3.941901650E-3	1.379899932E-2	-3.382955005E-3
3.33	6.189713889E-3	1.704884021E-2	-2.476935830E-3
3.34	2.098610938E-3	1.773264993E-2	-1.550550609E-3
3.35	-3.521140485E-5	1.839274850E-2	-1.366287995E-4
3.36	-5.760863758E-4	2.464335483E-2	-1.345366207E-4
3.37	-3.216139894E-3	3.478354274E-2	-6.698333510E-4
3.38	-1.019274126E-3	4.840045926E-2	-1.203655249E-3
3.39	3.697741424E-3	6.437338696E-2	-1.066523332E-3
3.4	3.765484451E-3	8.058142023E-2	2.570881429E-4
3.41	3.807745750E-3	9.783067544E-2	1.453308323E-3
3.42	5.448947747E-3	1.155230203E-1	4.341886434E-3
3.43	3.377985664E-3	1.326854587E-1	6.184761039E-3
3.44	1.951982008E-3	1.471270306E-1	7.477945276E-3
3.45	4.241939342E-3	1.736465452E-1	9.242122792E-3
3.46	3.464480113E-3	1.880051465E-1	1.050292861E-2
3.47	2.694564732E-3	1.802257657E-1	1.176373129E-2
3.48	2.196968726E-3	1.614688886E-1	1.315190374E-2
3.49	-3.455275757E-4	1.337283695E-1	1.459422098E-2
3.5	-8.942212213E-4	1.017512038E-1	1.596115632E-2
3.5100000000000002	5.813083883E-4	6.909831180E-2	1.536987034E-2
3.52	1.674141684E-3	3.666590164E-2	1.440479093E-2
3.5300000000000002	1.739779926E-3	7.457308294E-3	1.541971285E-2
3.54	2.969060892E-3	-1.725802776E-2	1.438883536E-2
3.5500000000000003	7.870600632E-4	-3.776000257E-2	1.309337115E-2
3.56	-9.305914284E-4	-5.907105822E-2	1.420313651E-2
3.5700000000000003	-9.341661118E-4	-7.665571711E-2	1.298648451E-2
3.58	-2.873281466E-3	-9.013931310E-2	1.065884101E-2
3.59	-3.917402308E-3	-7.817889878E-2	8.880331682E-3
3.6	-1.823698705E-3	-6.267888169E-2	5.487415134E-3
3.61	-2.370656016E-3	-5.223411493E-2	2.214706154E-3
3.62	-3.354625900E-3	-4.187739271E-2	-3.800530308E-4
3.63	-2.140230743E-4	-3.127288002E-2	-7.256498413E-4
3.64	5.139607353E-4	-2.137048345E-2	-2.733087243E-3
