Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
3.62	7.495166623E-2	-8.378911421E-3	4.972726259E-3
3.63	6.912992561E-2	-9.374900564E-3	3.204900179E-3
3.64	6.264134337E-2	-1.176602846E-2	3.494252031E-3
3.65	5.627992563E-2	-1.024614835E-2	2.873496346E-3
3.66	4.980797381E-2	-6.542550556E-3	3.301039541E-3
3.67	4.422758815E-2	8.190548415E-4	2.126395914E-3
3.68	3.849237883E-2	6.280688763E-3	1.141396913E-3
3.69	3.651610875E-2	7.292191133E-3	-2.922616865E-4
3.7	3.535525862E-2	8.727392814E-3	1.572400484E-3
3.71	3.424715210E-2	8.163085864E-3	1.771470461E-3
3.72	3.541593512E-2	5.455517960E-3	-1.259045610E-3
3.73	3.511032527E-2	7.042780673E-3	-2.535937119E-3
3.74	3.161125266E-2	1.023744215E-2	-3.295884993E-4
3.75	3.563810909E-2	-1.595277890E-3	1.410771761E-3
3.7600000000000002	3.238185925E-2	-1.348550096E-4	-1.215189543E-3
3.77	3.211813659E-2	3.017992006E-3	-3.133214309E-3
3.7800000000000002	3.479803169E-2	-4.140216514E-3	-3.312223997E-3
3.79	3.294225800E-2	-7.357079193E-3	-1.719281771E-3
3.8000000000000003	3.740511052E-2	-9.947321472E-3	-3.357490400E-3
3.81	3.702348971E-2	-8.804313943E-3	-1.665342894E-3
3.8200000000000003	3.717748189E-2	-6.550700471E-3	-2.875269499E-3
3.83	3.500991288E-2	-5.718724225E-3	-4.289727221E-3
3.84	3.273282904E-2	-1.556180644E-3	-4.334620391E-3
3.85	3.012425804E-2	5.549657872E-3	-4.127730041E-3
3.86	2.752456661E-2	8.513919681E-3	-4.350041501E-3
3.87	2.525550806E-2	7.278975219E-3	-4.445551481E-3
3.88	2.113829686E-2	7.363076348E-3	-4.037554602E-3
3.89	1.610994994E-2	8.631152142E-3	-3.980644957E-3
3.9	1.482540721E-2	5.211917058E-3	-4.216440764E-3
3.91	1.201787048E-2	7.537220867E-4	-4.490336027E-3
3.92	6.792765273E-3	-3.809434876E-3	-4.626120177E-3
3.93	9.323839740E-4	-5.523593022E-3	-2.655938299E-3
3.94	-6.639804854E-3	-4.761552036E-3	-2.026259433E-3
3.95	-1.473512983E-2	-2.865545854E-3	-2.262610045E-3
3.96	-2.052188724E-2	-4.497148683E-3	-2.989003756E-3
3.97	-2.537811827E-2	-4.856804180E-3	-2.033648903E-3
3.98	-3.483399899E-2	-1.505295268E-3	-1.852712582E-3
3.99	-3.996914031E-2	-6.312640272E-3	-1.449805878E-2
4.0	-4.459676421E-2	-1.272538409E-3	-2.273321017E-2
4.01	-5.043152905E-2	5.337756321E-3	-1.633764133E-2
4.0200000000000005	-5.002066253E-2	-1.141329705E-3	-8.512959725E-3
4.03	-5.420016463E-2	-1.097343919E-3	-6.902840926E-3
4.04	-6.152722033E-2	6.677282025E-3	-2.258690561E-3
4.05	-6.367366237E-2	8.692652879E-3	5.233603366E-3
4.0600000000000005	-6.544987953E-2	5.876355961E-3	3.914319429E-3
4.07	-6.673986948E-2	9.464977130E-3	-7.907853987E-4
4.08	-6.206505982E-2	4.325112234E-3	4.473785344E-5
4.09	-5.957222836E-2	-2.042493940E-3	2.685067367E-3
4.1	-5.492132938E-2	-6.111124560E-3	3.293973360E-3
4.11	-5.386953257E-2	-6.832813184E-3	3.242828159E-3
4.12	-5.282745262E-2	-3.931040617E-3	6.888895877E-3
4.13	-5.039647555E-2	-7.910032377E-3	4.937421236E-3
4.14	-5.322029090E-2	-8.101376399E-3	5.741349611E-3
