Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
2.63	-2.438625903E-1	1.804565163E-2	-1.128890220E-2
2.64	-1.853879991E-1	-1.186253277E-2	-9.321608616E-3
2.65	-1.099534053E-1	-3.777600198E-2	-6.332975503E-3
2.66	-4.425961841E-2	-3.027701575E-2	-3.655828315E-3
2.67	1.068141391E-2	1.022864496E-2	-2.081351906E-3
2.68	6.538211213E-2	4.459845254E-2	-1.123803784E-3
2.69	1.301191496E-1	4.563498203E-2	-1.461953040E-3
2.7	2.034253895E-1	2.575398185E-2	-2.778029944E-3
2.71	2.741402064E-1	-1.765596342E-2	-4.328402659E-3
2.72	3.221736146E-1	-4.848061463E-2	-5.428685265E-3
2.73	3.425664276E-1	-4.147949314E-2	-4.718336256E-3
2.74	3.348127212E-1	-3.218464646E-3	-1.345367728E-3
2.75	3.314771248E-1	1.939196592E-2	2.875657710E-3
2.7600000000000002	3.468221743E-1	3.696581464E-2	9.718404264E-3
2.77	3.871482771E-1	1.570764930E-2	1.660782619E-2
2.7800000000000002	4.326984162E-1	-1.316456087E-2	1.959737712E-2
2.79	4.655087779E-1	-1.866683435E-2	1.893820484E-2
2.8000000000000003	4.660276933E-1	9.149211118E-3	1.331984097E-2
2.81	4.444866531E-1	4.262466821E-2	6.866415598E-3
2.82	4.197648831E-1	5.744321821E-2	1.442542866E-3
2.83	4.025074012E-1	4.061595197E-2	-1.308254899E-3
2.84	3.868685359E-1	-7.628244263E-3	4.738537592E-4
2.85	3.491135840E-1	-4.698040008E-2	4.242154736E-3
2.86	2.739918339E-1	-4.435792305E-2	8.175073081E-3
2.87	1.754046711E-1	-1.501526221E-2	8.011149242E-3
2.88	8.379907005E-2	1.280136325E-2	7.437480650E-3
2.89	1.324891932E-2	2.324391961E-2	5.764069068E-3
2.9	-1.774594055E-2	-5.914746920E-3	4.907937678E-3
2.91	-3.705508061E-2	-2.833402318E-2	3.654793870E-3
2.92	-5.924782871E-2	-2.199348084E-2	8.165260240E-4
2.93	-8.154268636E-2	6.326795154E-3	-3.913476583E-3
2.94	-8.784298891E-2	3.453821330E-2	-1.041631450E-2
2.95	-6.400636313E-2	4.280567165E-2	-1.836765512E-2
2.96	-1.776573990E-2	2.396698675E-2	-2.401706726E-2
2.97	4.363494067E-2	-5.595598071E-3	-2.621573277E-2
2.98	1.029674993E-1	-2.489952305E-2	-2.498116259E-2
2.99	1.478711976E-1	-2.760550533E-2	-1.981239770E-2
3.0	1.684380640E-1	-1.348806482E-2	-1.351713602E-2
3.0100000000000002	1.724091782E-1	1.427542557E-2	-7.443292058E-3
3.02	1.641042186E-1	2.175169145E-2	-5.349783269E-3
3.0300000000000002	1.453506638E-1	8.086278072E-3	-3.142046767E-3
3.04	1.136474346E-1	-6.613958375E-3	-3.984928643E-3
3.0500000000000003	5.114307106E-2	-1.678424147E-2	-5.091140312E-3
3.06	-3.860396646E-2	-8.148427462E-3	-4.554974594E-3
3.0700000000000003	-1.554177229E-1	1.742166891E-2	-2.634658230E-3
3.08	-2.738590107E-1	3.511195206E-2	9.476075226E-5
3.09	-3.643022758E-1	2.645452696E-2	3.377466978E-3
3.1	-4.189202666E-1	-4.574452316E-4	5.744051701E-3
3.11	-4.520906620E-1	-2.821731245E-2	8.268499413E-3
3.12	-4.777388948E-1	-4.038525024E-2	1.241645609E-2
3.13	-4.968206118E-1	-2.342413030E-2	1.672459655E-2
3.14	-5.002102177E-1	3.397672997E-3	2.081361320E-2
3.15	-4.696586014E-1	7.585056690E-3	2.447725211E-2
3.16	-4.151042836E-1	-6.595954514E-3	2.568309913E-2
3.17	-3.570972370E-1	-2.159389327E-2	2.314400259E-2
3.18	-3.136931807E-1	-2.492094300E-2	1.693746380E-2
3.19	-2.938741506E-1	-8.701739776E-3	1.199572517E-2
3.2	-2.877635884E-1	1.221297089E-2	6.636592572E-3
3.21	-2.798354937E-1	2.261115617E-2	3.313961515E-3
3.22	-2.638384933E-1	1.632625889E-2	3.531576959E-3
3.23	-2.383216030E-1	1.061041259E-3	7.109591066E-3
3.24	-2.042677814E-1	-1.563780531E-2	1.146765188E-2
3.25	-1.673136364E-1	-2.307457138E-2	1.392505492E-2
3.2600000000000002	-1.281605663E-1	-1.402356762E-2	1.280519682E-2
3.27	-8.426594573E-2	4.173856093E-4	8.743167795E-3
3.2800000000000002	-3.649689933E-2	1.311850768E-2	1.037625057E-3
3.29	1.320426165E-2	1.480615689E-2	-6.514523052E-3
3.3000000000000003	5.860592838E-2	4.194684143E-3	-1.125037256E-2
3.31	9.529730338E-2	-1.210478980E-2	-1.512298674E-2
3.3200000000000003	9.510715140E-2	-1.005479912E-2	-1.915955958E-2
3.33	5.857412696E-2	3.388864601E-3	-1.938616292E-2
3.34	-5.796058866E-5	2.139697889E-2	-2.082256177E-2
3.35	-5.368736570E-2	2.365794166E-2	-2.041883488E-2
3.36	-9.735079024E-2	5.723324172E-3	-1.791955044E-2
3.37	-1.277014499E-1	-2.001229360E-2	-1.274368037E-2
3.38	-1.517130553E-1	-3.058405171E-2	-6.190199393E-3
3.39	-1.680181112E-1	-1.990141875E-2	-8.212672011E-4
3.4	-1.652182622E-1	5.112146109E-4	1.541563424E-3
3.41	-1.267755109E-1	1.426166510E-2	1.064067292E-3
3.42	-5.426850418E-2	8.355565889E-3	-4.972059877E-4
