Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
3.71	3.431588480E-1	-3.558749885E-3	2.639918093E-2
3.72	3.552007909E-1	-5.212428036E-3	2.319277425E-2
3.73	3.373904718E-1	-2.254256036E-3	8.136392930E-3
3.74	2.950533247E-1	3.711710573E-3	-1.101988899E-2
3.75	2.333385634E-1	7.640523245E-3	-2.297051841E-2
3.7600000000000002	1.565316430E-1	9.445980020E-3	-1.694427148E-2
3.77	7.563724482E-2	5.816299409E-3	1.091704632E-3
3.7800000000000002	-1.297949825E-2	4.042303089E-3	1.569332729E-2
3.79	-9.264512409E-2	2.542575721E-3	1.485151897E-2
3.8000000000000003	-1.600026404E-1	-1.243136551E-3	7.720514635E-3
3.81	-2.083539047E-1	3.376431667E-3	-2.306487771E-3
3.8200000000000003	-2.302202518E-1	8.136045483E-3	-1.219314873E-2
3.83	-2.229814335E-1	7.400313983E-4	-1.331037678E-2
3.84	-1.851185856E-1	-3.945261676E-3	-5.364602837E-3
3.85	-1.307883941E-1	-7.807462837E-3	3.485914567E-3
3.86	-6.994866480E-2	-1.217103812E-2	1.123810420E-2
3.87	-1.656381233E-2	-9.278776207E-3	1.442252749E-2
3.88	2.543724160E-2	-4.486219665E-3	1.371689967E-2
3.89	5.318455621E-2	-4.727911732E-3	1.068568588E-2
3.9	5.753750197E-2	-6.734779221E-3	2.484670976E-3
3.91	4.088390778E-2	-5.355991449E-3	-1.021161427E-2
3.92	1.157209380E-3	-4.338552680E-3	-2.055417409E-2
3.93	-4.595193790E-2	-1.481376850E-3	-2.204110652E-2
3.94	-9.039528369E-2	6.666974942E-3	-1.244756287E-2
3.95	-1.244947111E-1	1.219216594E-2	4.759355882E-3
3.96	-1.287469889E-1	9.279421210E-3	2.163610967E-2
3.97	-9.840057816E-2	1.019039662E-2	2.259539551E-2
3.98	-4.297099342E-2	8.099038687E-3	1.114887843E-2
3.99	3.346380125E-2	4.233073343E-3	-7.449086806E-3
4.0	1.171366723E-1	2.027354439E-3	-1.613016964E-2
4.01	1.983318220E-1	4.849148893E-4	-1.445140650E-2
4.0200000000000005	2.582044703E-1	3.489331111E-5	-2.982696002E-3
4.03	2.848155336E-1	-1.231394468E-3	1.200914075E-2
4.04	2.680372477E-1	-2.819866282E-3	1.855236941E-2
4.05	2.135014547E-1	-5.895548787E-3	1.313793788E-2
4.0600000000000005	1.234729395E-1	-8.098024667E-3	-3.960904314E-3
4.07	3.769329764E-3	-4.264901001E-3	-1.845462193E-2
4.08	-1.308570216E-1	-2.561888801E-4	-2.158645434E-2
4.09	-2.529639645E-1	3.499669311E-3	-1.354142764E-2
4.1	-3.569975649E-1	6.318710271E-3	2.633329729E-3
4.11	-4.184394633E-1	-3.259053554E-3	1.681179653E-2
4.12	-4.332576548E-1	-6.780445304E-3	2.485727916E-2
4.13	-4.067554049E-1	-3.095763443E-3	2.130030194E-2
4.14	-3.367098747E-1	-1.663733824E-3	7.796299245E-3
