Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
3.65	4.954579262E-4	-1.470823706E-3	2.203694903E-3
3.66	1.696667704E-3	-3.302167658E-4	1.931490720E-3
3.67	1.424888497E-3	-1.939167076E-4	2.002528362E-3
3.68	8.694505798E-4	-1.439070605E-3	1.468200359E-3
3.69	9.927717353E-4	-1.144551225E-3	2.240554107E-3
3.7	1.153382430E-3	-1.610970665E-3	2.368666545E-3
3.71	-7.230217396E-4	-4.288441870E-4	1.557567822E-3
3.72	-6.163581867E-4	-7.095966861E-4	1.409875182E-3
3.73	-9.530328223E-4	-7.204432640E-4	1.792245754E-3
3.74	-1.535855009E-3	-2.810983980E-4	2.874349635E-3
3.75	-1.249306127E-3	-1.348282027E-4	1.748765482E-3
3.7600000000000002	-6.263320543E-4	9.898129199E-5	1.201472431E-3
3.77	-1.834378647E-5	1.840281507E-4	2.588235096E-3
3.7800000000000002	9.965746278E-4	-5.502299539E-4	1.860448174E-3
3.79	1.230406088E-3	-9.870741488E-6	1.275506389E-3
3.8000000000000003	3.489585237E-4	1.203834601E-3	2.228250869E-3
3.81	4.222858556E-4	1.198498688E-3	2.372050310E-3
3.8200000000000003	1.660472386E-4	-2.023860525E-4	2.020919516E-3
3.83	6.343198513E-4	-1.380577497E-4	2.254742533E-4
3.84	5.051393501E-5	1.215907899E-4	-2.729407326E-4
3.85	-6.838158789E-4	9.879782307E-4	1.730737717E-3
3.86	5.176970156E-4	1.165038656E-4	1.996155211E-3
3.87	9.117306231E-4	6.551705669E-4	2.033467902E-3
3.88	9.178211089E-4	1.006260424E-3	1.403975174E-3
3.89	1.225661802E-3	1.699890659E-4	1.664694922E-3
3.9	3.104079330E-4	4.910416613E-4	2.165445839E-3
3.91	-8.761904273E-4	1.108333563E-3	2.370862540E-3
3.92	-8.288236517E-4	1.393904858E-3	2.314679144E-3
3.93	-2.019618815E-4	2.307005055E-3	1.588110860E-3
3.94	4.036752805E-5	2.413429451E-3	1.147081236E-3
3.95	2.472875390E-4	1.668293178E-3	1.951397962E-3
3.96	-3.678646727E-4	1.911710042E-3	2.952017902E-3
3.97	2.948785636E-4	1.928875589E-3	2.047156733E-3
3.98	1.036545405E-3	1.173964906E-3	2.377249613E-3
3.99	9.978401031E-4	1.798089003E-3	1.581407673E-3
4.0	-8.836930967E-5	1.523284898E-3	1.616568423E-3
4.01	-3.127214597E-4	1.338415366E-3	1.209044101E-3
4.0200000000000005	2.164710409E-4	1.326292226E-3	1.528341583E-3
4.03	2.375073304E-4	1.443110755E-3	1.084897660E-3
4.04	9.464041229E-5	1.799697781E-3	1.126879002E-3
4.05	-7.171169924E-5	1.788988894E-3	2.032731143E-3
4.0600000000000005	-9.438697013E-4	8.167742927E-4	2.092285665E-3
4.07	-9.715742146E-4	6.661004431E-4	2.188543102E-3
4.08	-1.979737035E-4	1.332705904E-3	1.337283274E-3
4.09	-1.824238545E-4	4.727999369E-4	2.048465745E-3
4.1	1.029213130E-3	1.313586991E-3	1.392002922E-3
4.11	2.129388169E-3	3.836172092E-4	1.328861574E-3
4.12	2.204438961E-3	8.167740093E-4	1.797652186E-3
4.13	1.234785238E-3	3.532324172E-4	9.206074625E-4
4.14	2.683010826E-3	-7.410006133E-4	2.207637492E-3
4.15	7.565172857E-4	3.087535868E-4	2.548967458E-3
